Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
10/4/2023 12:06,501,22.8,45,1006
10/4/2023 12:07,467,22.8,45,1006
10/4/2023 12:08,496,22.8,45,1005.9
10/4/2023 12:09,491,22.8,45,1005.9
10/4/2023 12:10,508,22.8,45,1005.9
10/4/2023 12:11,482,22.8,45,1006
10/4/2023 12:12,492,22.8,45,1005.9
10/4/2023 12:13,481,22.8,45,1005.9
10/4/2023 12:14,500,22.8,45,1005.9
10/4/2023 12:15,491,22.7,45,1005.9
10/4/2023 12:16,464,22.7,45,1005.8
10/4/2023 12:17,460,22.7,45,1005.8
10/4/2023 12:18,469,22.6,45,1005.8
10/4/2023 12:19,471,22.6,45,1005.7
10/4/2023 12:20,498,22.6,45,1005.8
10/4/2023 12:21,488,22.5,45,1005.7
10/4/2023 12:22,474,22.5,45,1005.7
10/4/2023 12:23,467,22.5,45,1005.8
10/4/2023 12:24,466,22.4,45,1005.7
10/4/2023 12:25,484,22.4,45,1005.7
10/4/2023 12:26,454,22.4,45,1005.7
10/4/2023 12:27,468,22.4,45,1005.7
10/4/2023 12:28,464,22.4,45,1005.7
10/4/2023 12:29,467,22.4,45,1005.6
10/4/2023 12:30,474,22.5,45,1005.6
10/4/2023 12:31,466,22.5,45,1005.6
10/4/2023 12:32,460,22.5,45,1005.6
10/4/2023 12:33,479,22.5,45,1005.6
10/4/2023 12:34,494,22.5,45,1005.6
10/4/2023 12:35,465,22.5,45,1005.5
10/4/2023 12:36,493,22.6,45,1005.4
10/4/2023 12:37,504,22.6,45,1005.6
10/4/2023 12:38,480,22.6,45,1005.5
10/4/2023 12:39,478,22.6,45,1005.6
10/4/2023 12:40,479,22.6,45,1005.4
10/4/2023 12:41,485,22.6,45,1005.4
10/4/2023 12:42,481,22.6,45,1005.5
10/4/2023 12:43,486,22.6,45,1005.4
10/4/2023 12:44,467,22.6,45,1005.3
10/4/2023 12:45,466,22.6,45,1005.3
10/4/2023 12:46,483,22.6,45,1005.3
10/4/2023 12:47,480,22.6,45,1005.4
10/4/2023 12:48,464,22.5,45,1005.4
10/4/2023 12:49,456,22.5,45,1005.3
10/4/2023 12:50,468,22.5,45,1005.3
10/4/2023 12:51,465,22.5,45,1005.2
10/4/2023 12:52,481,22.5,45,1005.4
10/4/2023 12:53,459,22.4,45,1005.2
10/4/2023 12:54,451,22.4,45,1005.3
10/4/2023 12:55,467,22.4,45,1005.3
10/4/2023 12:56,456,22.4,45,1005.3
10/4/2023 12:57,460,22.4,45,1005.3
10/4/2023 12:58,469,22.4,45,1005.3
10/4/2023 12:59,451,22.4,45,1005.5
10/4/2023 13:00,469,22.4,46,1005.4
10/4/2023 13:01,479,22.3,46,1005.3
10/4/2023 13:02,438,22.3,46,1005.3
10/4/2023 13:03,463,22.3,46,1005.4
10/4/2023 13:04,446,22.3,46,1005.4
10/4/2023 13:05,442,22.3,46,1005.3
10/4/2023 13:06,442,22.2,46,1005.4
10/4/2023 13:07,445,22.2,46,1005.3
10/4/2023 13:08,459,22.2,46,1005.4
10/4/2023 13:09,460,22.3,46,1005.3
10/4/2023 13:10,455,22.3,45,1005.3
10/4/2023 13:11,438,22.3,46,1005.3
10/4/2023 13:12,455,22.3,46,1005.3
10/4/2023 13:13,475,22.3,46,1005.4
10/4/2023 13:14,454,22.3,45,1005.3
10/4/2023 13:15,447,22.4,45,1005.3
10/4/2023 13:16,436,22.4,45,1005.3
10/4/2023 13:17,449,22.4,45,1005.4
10/4/2023 13:18,463,22.3,45,1005.3
10/4/2023 13:19,457,22.4,45,1005.4
10/4/2023 13:20,475,22.4,45,1005.5
10/4/2023 13:21,451,22.4,45,1005.4
10/4/2023 13:22,455,22.4,45,1005.5
10/4/2023 13:23,452,22.4,45,1005.5
10/4/2023 13:24,437,22.4,45,1005.5
10/4/2023 13:25,451,22.5,45,1005.5
10/4/2023 13:26,446,22.4,45,1005.5
10/4/2023 13:27,458,22.4,45,1005.5
10/4/2023 13:28,467,22.5,45,1005.5
10/4/2023 13:29,457,22.5,45,1005.5
10/4/2023 13:30,441,22.5,45,1005.5
10/4/2023 13:31,445,22.5,45,1005.5
10/4/2023 13:32,456,22.5,45,1005.5
10/4/2023 13:33,439,22.5,45,1005.4
10/4/2023 13:34,444,22.5,45,1005.5
10/4/2023 13:35,435,22.5,44,1005.5
10/4/2023 13:36,454,22.5,44,1005.4
10/4/2023 13:37,454,22.5,44,1005.4
10/4/2023 13:38,463,22.5,44,1005.4
10/4/2023 13:39,456,22.5,44,1005.3
10/4/2023 13:40,434,22.6,44,1005.4
10/4/2023 13:41,452,22.5,44,1005.3
10/4/2023 13:42,447,22.6,44,1005.3
10/4/2023 13:43,451,22.6,44,1005.4
10/4/2023 13:44,450,22.6,44,1005.4
10/4/2023 13:45,450,22.6,44,1005.3
10/4/2023 13:46,442,22.6,44,1005.4
10/4/2023 13:47,446,22.6,44,1005.5
10/4/2023 13:48,432,22.7,44,1005.5
10/4/2023 13:49,423,22.7,44,1005.5
10/4/2023 13:50,444,22.7,44,1005.5
10/4/2023 13:51,444,22.7,44,1005.6
10/4/2023 13:52,440,22.7,44,1005.6
10/4/2023 13:53,450,22.7,44,1005.6
10/4/2023 13:54,439,22.7,44,1005.6
10/4/2023 13:55,451,22.7,44,1005.7
10/4/2023 13:56,451,22.7,44,1005.7
10/4/2023 13:57,453,22.7,44,1005.7
10/4/2023 13:58,440,22.7,44,1005.7
10/4/2023 13:59,444,22.7,44,1005.6
10/4/2023 14:00,438,22.7,44,1005.6
10/4/2023 14:01,448,22.7,43,1005.6
10/4/2023 14:02,449,22.7,43,1005.6
10/4/2023 14:03,432,22.8,43,1005.6
10/4/2023 14:04,447,22.8,43,1005.6
10/4/2023 14:05,458,22.8,43,1005.5
10/4/2023 14:06,444,22.8,43,1005.6
10/4/2023 14:07,452,22.8,43,1005.6
10/4/2023 14:08,462,22.8,43,1005.7
10/4/2023 14:09,445,22.8,43,1005.5
10/4/2023 14:10,463,22.9,43,1005.6
10/4/2023 14:11,461,22.9,43,1005.5
10/4/2023 14:12,461,22.9,43,1005.6
10/4/2023 14:13,475,22.9,43,1005.7
10/4/2023 14:14,471,22.9,43,1005.5
10/4/2023 14:15,445,22.9,43,1005.5
10/4/2023 14:16,459,22.9,43,1005.5
10/4/2023 14:17,446,22.8,43,1005.5
10/4/2023 14:18,467,22.9,43,1005.5
10/4/2023 14:19,453,22.8,43,1005.5
10/4/2023 14:20,426,22.8,43,1005.6
10/4/2023 14:21,430,22.8,43,1005.6
10/4/2023 14:22,452,22.8,43,1005.5
10/4/2023 14:23,438,22.8,43,1005.5
10/4/2023 14:24,456,22.8,43,1005.5
10/4/2023 14:25,450,22.8,43,1005.5
10/4/2023 14:26,454,22.8,43,1005.3
10/4/2023 14:27,447,22.8,43,1005.3
10/4/2023 14:28,431,22.8,43,1005.3
10/4/2023 14:29,456,22.8,43,1005.3
10/4/2023 14:30,454,22.8,43,1005.3
10/4/2023 14:31,459,22.8,43,1005.3
10/4/2023 14:32,448,22.8,43,1005.2
10/4/2023 14:33,457,22.8,43,1005.3
10/4/2023 14:34,434,22.8,43,1005.2
10/4/2023 14:35,456,22.8,43,1005.2
10/4/2023 14:36,437,22.8,43,1005.2
10/4/2023 14:37,457,22.8,43,1005
10/4/2023 14:38,450,22.8,43,1005.1
10/4/2023 14:39,463,22.8,43,1005
10/4/2023 14:40,435,22.8,43,1005
10/4/2023 14:41,441,22.8,43,1005
10/4/2023 14:42,443,22.8,42,1004.9
10/4/2023 14:43,450,22.8,42,1005
10/4/2023 14:44,456,22.8,42,1005.1
10/4/2023 14:45,427,22.8,42,1005
10/4/2023 14:46,466,22.8,42,1005.1
10/4/2023 14:47,460,22.8,42,1005
10/4/2023 14:48,451,22.8,42,1005.1
10/4/2023 14:49,446,22.9,42,1005
10/4/2023 14:50,460,22.9,42,1005
10/4/2023 14:51,450,22.8,42,1005
10/4/2023 14:52,443,22.9,42,1005.1
10/4/2023 14:53,452,22.9,42,1005.1
10/4/2023 14:54,429,22.9,43,1005
10/4/2023 14:55,468,22.9,43,1005
10/4/2023 14:56,458,22.9,43,1005.2
10/4/2023 14:57,482,22.9,43,1005.1
10/4/2023 14:58,459,22.9,43,1005.1
10/4/2023 14:59,459,22.9,43,1005.1
10/4/2023 15:00,455,22.9,43,1005.1
10/4/2023 15:01,434,22.9,43,1005.2
10/4/2023 15:02,453,22.9,43,1005.3
10/4/2023 15:03,439,22.9,43,1005.2
10/4/2023 15:04,441,22.9,43,1005.3
10/4/2023 15:05,449,22.9,43,1005.4
10/4/2023 15:06,453,22.9,43,1005.4
10/4/2023 15:07,459,22.9,43,1005.2
10/4/2023 15:08,461,22.9,43,1005.4
10/4/2023 15:09,460,23,43,1005.5
10/4/2023 15:10,456,23,43,1005.5
10/4/2023 15:11,456,22.9,43,1005.5
10/4/2023 15:12,450,22.9,43,1005.5
10/4/2023 15:13,445,22.9,43,1005.5
10/4/2023 15:14,440,22.9,43,1005.6
10/4/2023 15:15,437,22.8,43,1005.6
10/4/2023 15:16,440,22.8,43,1005.6
10/4/2023 15:17,440,22.7,43,1005.6
10/4/2023 15:18,417,22.7,43,1005.6
10/4/2023 15:19,444,22.7,43,1005.6
10/4/2023 15:20,419,22.6,43,1005.5
10/4/2023 15:21,455,22.6,44,1005.6
10/4/2023 15:22,431,22.6,44,1005.6
10/4/2023 15:23,431,22.6,44,1005.5
10/4/2023 15:24,438,22.6,44,1005.5
10/4/2023 15:25,457,22.6,44,1005.5
10/4/2023 15:26,443,22.6,44,1005.5
10/4/2023 15:27,456,22.6,44,1005.6
10/4/2023 15:28,443,22.6,44,1005.5
10/4/2023 15:29,444,22.7,44,1005.5
10/4/2023 15:30,442,22.6,44,1005.5
10/4/2023 15:31,448,22.6,44,1005.5
10/4/2023 15:32,434,22.6,44,1005.4
10/4/2023 15:33,463,22.6,44,1005.5
10/4/2023 15:34,459,22.6,44,1005.6
10/4/2023 15:35,484,22.6,44,1005.5
10/4/2023 15:36,461,22.6,44,1005.4
10/4/2023 15:37,484,22.6,44,1005.4
10/4/2023 15:38,463,22.6,44,1005.4
10/4/2023 15:39,440,22.6,44,1005.5
10/4/2023 15:40,450,22.6,44,1005.3
10/4/2023 15:41,458,22.6,44,1005.4
10/4/2023 15:42,448,22.6,44,1005.4
10/4/2023 15:43,463,22.6,44,1005.4
10/4/2023 15:44,459,22.6,44,1005.3
10/4/2023 15:45,436,22.6,44,1005.2
10/4/2023 15:46,447,22.5,44,1005.3
10/4/2023 15:47,435,22.5,44,1005.3
10/4/2023 15:48,454,22.6,44,1005.3
10/4/2023 15:49,428,22.5,44,1005.3
10/4/2023 15:50,436,22.5,44,1005.4
10/4/2023 15:51,453,22.5,44,1005.4
10/4/2023 15:52,440,22.5,44,1005.5
10/4/2023 15:53,461,22.5,44,1005.5
10/4/2023 15:54,467,22.5,45,1005.6
10/4/2023 15:55,445,22.5,44,1005.6
10/4/2023 15:56,452,22.5,45,1005.5
10/4/2023 15:57,453,22.5,45,1005.6
10/4/2023 15:58,461,22.5,45,1005.7
10/4/2023 15:59,469,22.5,44,1005.8
10/4/2023 16:00,452,22.5,44,1005.8
10/4/2023 16:01,448,22.5,44,1005.8
10/4/2023 16:02,449,22.5,44,1005.9
10/4/2023 16:03,447,22.5,44,1005.8
10/4/2023 16:04,434,22.5,44,1005.8
10/4/2023 16:05,441,22.4,44,1005.9
10/4/2023 16:06,445,22.4,44,1005.8
10/4/2023 16:07,422,22.4,44,1005.9
10/4/2023 16:08,439,22.4,45,1005.8
10/4/2023 16:09,444,22.4,45,1005.8
10/4/2023 16:10,443,22.4,45,1005.9
10/4/2023 16:11,448,22.3,45,1005.8
10/4/2023 16:12,439,22.4,45,1005.9
10/4/2023 16:13,447,22.4,45,1006
10/4/2023 16:14,437,22.3,45,1005.9
10/4/2023 16:15,428,22.3,45,1005.9
10/4/2023 16:16,453,22.3,45,1006
10/4/2023 16:17,442,22.3,45,1006
10/4/2023 16:18,421,22.3,45,1006
10/4/2023 16:19,435,22.3,45,1006
10/4/2023 16:20,420,22.3,45,1006
10/4/2023 16:21,432,22.2,45,1006.1
10/4/2023 16:22,440,22.2,45,1006
10/4/2023 16:23,423,22.2,45,1006
10/4/2023 16:24,446,22.2,45,1005.9
10/4/2023 16:25,444,22.2,45,1006
10/4/2023 16:26,452,22.1,45,1005.9
10/4/2023 16:27,428,22.1,45,1005.9
10/4/2023 16:28,448,22.1,45,1005.8
10/4/2023 16:29,445,22.1,45,1005.8
10/4/2023 16:30,442,22.1,45,1006
10/4/2023 16:31,429,22.1,45,1005.9
10/4/2023 16:32,439,22,45,1005.8
10/4/2023 16:33,437,22,45,1005.8
10/4/2023 16:34,453,22,45,1005.7
10/4/2023 16:35,431,22,45,1005.8
10/4/2023 16:36,440,22,45,1005.8
10/4/2023 16:37,439,22,46,1005.8
10/4/2023 16:38,456,22,45,1005.7
10/4/2023 16:39,417,22,45,1005.7
10/4/2023 16:40,456,22,45,1005.7
10/4/2023 16:41,449,22,45,1005.7
10/4/2023 16:42,433,22,46,1005.8
10/4/2023 16:43,448,22,46,1005.8
10/4/2023 16:44,448,22,45,1005.8
10/4/2023 16:45,446,22,45,1005.8
10/4/2023 16:46,448,22,45,1005.8
10/4/2023 16:47,449,22,45,1005.7
10/4/2023 16:48,442,22,45,1005.8
10/4/2023 16:49,431,21.9,45,1005.8
10/4/2023 16:50,436,22,45,1005.7
10/4/2023 16:51,430,21.9,45,1005.8
10/4/2023 16:52,451,21.9,45,1005.8
10/4/2023 16:53,432,21.9,45,1005.8
10/4/2023 16:54,439,21.9,46,1005.8
10/4/2023 16:55,446,21.9,46,1005.8
10/4/2023 16:56,438,21.9,46,1005.8
10/4/2023 16:57,445,21.9,46,1005.7
10/4/2023 16:58,463,21.9,46,1005.7
10/4/2023 16:59,454,21.9,46,1005.7
10/4/2023 17:00,429,21.9,46,1005.8
10/4/2023 17:01,456,21.9,46,1005.7
10/4/2023 17:02,422,21.9,46,1005.7
10/4/2023 17:03,453,21.9,46,1005.7
10/4/2023 17:04,455,21.9,46,1005.7
10/4/2023 17:05,448,21.9,46,1005.6
10/4/2023 17:06,449,21.9,46,1005.7
10/4/2023 17:07,454,21.9,46,1005.7
10/4/2023 17:08,438,21.9,46,1005.7
10/4/2023 17:09,457,21.9,46,1005.6
10/4/2023 17:10,436,21.9,46,1005.5
10/4/2023 17:11,452,21.9,46,1005.5
10/4/2023 17:12,458,21.9,46,1005.3
10/4/2023 17:13,431,21.9,46,1005.3
10/4/2023 17:14,439,21.9,46,1005.2
10/4/2023 17:15,447,21.9,46,1005.1
10/4/2023 17:16,454,22,46,1005.1
10/4/2023 17:17,456,22,46,1005.1
10/4/2023 17:18,451,21.9,46,1005.1
10/4/2023 17:19,443,22,46,1005.1
10/4/2023 17:20,439,22,46,1005.1
10/4/2023 17:21,467,22,46,1005.2
10/4/2023 17:22,438,22,46,1005.2
10/4/2023 17:23,431,22,46,1005.3
10/4/2023 17:24,470,22,46,1005.4
10/4/2023 17:25,450,22,46,1005.4
10/4/2023 17:26,452,22,46,1005.4
10/4/2023 17:27,450,22.1,46,1005.5
10/4/2023 17:28,455,22.1,46,1005.5
10/4/2023 17:29,430,22,46,1005.5
10/4/2023 17:30,437,22,46,1005.4
10/4/2023 17:31,439,22,46,1005.4
10/4/2023 17:32,452,22,46,1005.5
10/4/2023 17:33,443,22.1,46,1005.5
10/4/2023 17:34,441,22,46,1005.5
10/4/2023 17:35,461,22.1,46,1005.5
10/4/2023 17:36,461,22,46,1005.6
10/4/2023 17:37,449,22.1,46,1005.6
10/4/2023 17:38,435,22,46,1005.5
10/4/2023 17:39,463,22,45,1005.6
10/4/2023 17:40,451,22,46,1005.5
10/4/2023 17:41,423,22,46,1005.6
10/4/2023 17:42,449,22,46,1005.4
10/4/2023 17:43,434,22,46,1005.3
10/4/2023 17:44,438,22,46,1005.5
10/4/2023 17:45,433,22,46,1005.3
10/4/2023 17:46,436,21.9,46,1005.3
10/4/2023 17:47,444,22,46,1005.4
10/4/2023 17:48,440,21.9,46,1005.4
10/4/2023 17:49,448,21.9,46,1005.3
10/4/2023 17:50,436,21.9,46,1005.3
10/4/2023 17:51,436,21.9,46,1005.3
10/4/2023 17:52,446,21.9,46,1005.3
10/4/2023 17:53,459,22,46,1005.4
10/4/2023 17:54,457,22,46,1005.4
10/4/2023 17:55,439,22,46,1005.2
10/4/2023 17:56,442,22,46,1005.3
10/4/2023 17:57,452,22,46,1005.3
10/4/2023 17:58,450,22,46,1005.3
10/4/2023 17:59,433,22,46,1005.3
10/4/2023 18:00,442,22,46,1005.3
10/4/2023 18:01,428,22,46,1005.3
10/4/2023 18:02,442,22,46,1005.3
10/4/2023 18:03,445,22,46,1005.3
10/4/2023 18:04,444,22,46,1005.3
10/4/2023 18:05,429,22,46,1005.2
10/4/2023 18:06,448,22,46,1005.3
10/4/2023 18:07,440,22,46,1005.2
10/4/2023 18:08,447,22,46,1005.2
10/4/2023 18:09,429,22,46,1005.2
10/4/2023 18:10,444,22,46,1005.3
10/4/2023 18:11,431,22,46,1005.3
10/4/2023 18:12,440,22,46,1005.2
10/4/2023 18:13,458,22,45,1005.1
10/4/2023 18:14,452,22,46,1005.3
10/4/2023 18:15,453,22,46,1005.1
10/4/2023 18:16,447,22,45,1005.2
10/4/2023 18:17,431,22,45,1005.2
10/4/2023 18:18,453,22,45,1005.2
10/4/2023 18:19,450,22,46,1005.2
10/4/2023 18:20,456,22,46,1005.1
10/4/2023 18:21,461,22,46,1005
10/4/2023 18:22,441,22,46,1005
10/4/2023 18:23,458,22,46,1005.1
10/4/2023 18:24,462,22.1,46,1005
10/4/2023 18:25,448,22.1,46,1005
10/4/2023 18:26,449,22.1,45,1005
10/4/2023 18:27,457,22.1,45,1005.1
10/4/2023 18:28,446,22.1,45,1005.1
10/4/2023 18:29,456,22.1,45,1005.1
10/4/2023 18:30,443,22.1,45,1005
10/4/2023 18:31,451,22.1,45,1004.9
10/4/2023 18:32,444,22.1,45,1004.9
10/4/2023 18:33,437,22.2,45,1005
10/4/2023 18:34,444,22.1,45,1004.9
10/4/2023 18:35,443,22.2,45,1004.9
10/4/2023 18:36,438,22.2,45,1004.9
10/4/2023 18:37,434,22.2,45,1004.9
10/4/2023 18:38,462,22.2,45,1004.9
10/4/2023 18:39,454,22.2,45,1004.9
10/4/2023 18:40,460,22.3,45,1004.9
10/4/2023 18:41,457,22.3,45,1004.9
10/4/2023 18:42,464,22.3,45,1004.9
10/4/2023 18:43,447,22.3,45,1004.9
10/4/2023 18:44,448,22.3,45,1004.9
10/4/2023 18:45,434,22.3,45,1005
10/4/2023 18:46,446,22.3,45,1004.9
10/4/2023 18:47,443,22.3,45,1004.9
10/4/2023 18:48,435,22.3,45,1004.8
10/4/2023 18:49,433,22.3,45,1004.9
10/4/2023 18:50,448,22.3,45,1004.9
10/4/2023 18:51,446,22.2,45,1004.9
10/4/2023 18:52,448,22.2,45,1004.9
10/4/2023 18:53,458,22.2,45,1005
10/4/2023 18:54,444,22.2,45,1004.9
10/4/2023 18:55,435,22.2,45,1004.9
10/4/2023 18:56,441,22.2,45,1004.9
10/4/2023 18:57,434,22.2,45,1004.9
10/4/2023 18:58,437,22.2,45,1004.9
10/4/2023 18:59,466,22.2,45,1005
10/4/2023 19:00,457,22.2,45,1004.9
10/4/2023 19:01,462,22.3,45,1004.9
10/4/2023 19:02,441,22.3,45,1004.8
10/4/2023 19:03,460,22.3,45,1004.8
10/4/2023 19:04,454,22.3,45,1004.8
10/4/2023 19:05,469,22.3,45,1004.8
10/4/2023 19:06,439,22.3,45,1004.6
10/4/2023 19:07,460,22.3,45,1004.6
10/4/2023 19:08,459,22.3,45,1004.7
10/4/2023 19:09,440,22.3,45,1004.7
10/4/2023 19:10,444,22.3,45,1004.7
10/4/2023 19:11,462,22.3,45,1004.7
10/4/2023 19:12,444,22.3,45,1004.8
10/4/2023 19:13,469,22.3,45,1004.7
10/4/2023 19:14,458,22.3,45,1004.8
10/4/2023 19:15,457,22.3,45,1004.9
10/4/2023 19:16,453,22.3,45,1004.9
10/4/2023 19:17,461,22.3,45,1004.9
10/4/2023 19:18,470,22.3,45,1005
10/4/2023 19:19,456,22.4,45,1004.9
10/4/2023 19:20,441,22.3,45,1005
10/4/2023 19:21,461,22.3,45,1004.9
10/4/2023 19:22,457,22.4,45,1004.9
10/4/2023 19:23,460,22.3,45,1004.9
10/4/2023 19:24,472,22.4,45,1005
10/4/2023 19:25,455,22.4,45,1005
10/4/2023 19:26,457,22.4,45,1005
10/4/2023 19:27,468,22.4,45,1005.1
10/4/2023 19:28,475,22.4,45,1005
10/4/2023 19:29,449,22.4,45,1005.2
10/4/2023 19:30,462,22.4,45,1005.2
10/4/2023 19:31,439,22.3,45,1005.2
10/4/2023 19:32,445,22.4,45,1005.2
10/4/2023 19:33,468,22.3,45,1005.3
10/4/2023 19:34,443,22.3,45,1005.3
10/4/2023 19:35,442,22.3,45,1005.2
10/4/2023 19:36,440,22.3,45,1005.3
10/4/2023 19:37,457,22.3,45,1005.3
10/4/2023 19:38,451,22.3,45,1005.3
10/4/2023 19:39,454,22.3,45,1005.3
10/4/2023 19:40,447,22.2,45,1005.3
10/4/2023 19:41,444,22.2,45,1005.4
10/4/2023 19:42,447,22.2,45,1005.3
10/4/2023 19:43,457,22.1,45,1005.3
10/4/2023 19:44,433,22.1,45,1005.4
10/4/2023 19:45,450,22.1,46,1005.4
10/4/2023 19:46,470,22.1,46,1005.4
10/4/2023 19:47,453,22,46,1005.4
10/4/2023 19:48,445,22,46,1005.5
10/4/2023 19:49,476,22,46,1005.5
10/4/2023 19:50,449,21.9,46,1005.4
10/4/2023 19:51,453,21.9,46,1005.4
10/4/2023 19:52,475,21.9,46,1005.4
10/4/2023 19:53,459,21.9,46,1005.5
10/4/2023 19:54,458,21.9,46,1005.4
10/4/2023 19:55,429,21.9,46,1005.5
10/4/2023 19:56,467,21.8,46,1005.4
10/4/2023 19:57,453,21.8,46,1005.5
10/4/2023 19:58,453,21.8,46,1005.4
10/4/2023 19:59,462,21.8,46,1005.4
10/4/2023 20:00,453,21.8,46,1005.4
10/4/2023 20:01,452,21.8,46,1005.5
10/4/2023 20:02,440,21.8,46,1005.4
10/4/2023 20:03,443,21.7,47,1005.6
10/4/2023 20:04,444,21.7,47,1005.6
10/4/2023 20:05,460,21.7,47,1005.7
10/4/2023 20:06,449,21.7,47,1005.7
10/4/2023 20:07,446,21.7,47,1005.7
10/4/2023 20:08,445,21.7,47,1005.6
10/4/2023 20:09,437,21.7,47,1005.7
10/4/2023 20:10,456,21.7,47,1005.8
10/4/2023 20:11,456,21.7,47,1005.7
10/4/2023 20:12,432,21.6,47,1005.8
10/4/2023 20:13,436,21.7,47,1005.8
10/4/2023 20:14,445,21.7,47,1005.9
10/4/2023 20:15,447,21.6,47,1005.9
10/4/2023 20:16,439,21.7,47,1005.8
10/4/2023 20:17,475,21.7,47,1005.9
10/4/2023 20:18,458,21.7,47,1005.9
10/4/2023 20:19,455,21.6,47,1005.9
10/4/2023 20:20,459,21.6,47,1006
10/4/2023 20:21,442,21.7,47,1006
10/4/2023 20:22,435,21.6,47,1006
10/4/2023 20:23,441,21.6,47,1006
10/4/2023 20:24,437,21.6,47,1006
10/4/2023 20:25,457,21.6,48,1006
10/4/2023 20:26,458,21.7,48,1006
10/4/2023 20:27,451,21.6,48,1006.1
10/4/2023 20:28,453,21.6,48,1006
10/4/2023 20:29,439,21.6,48,1006.1
10/4/2023 20:30,468,21.6,48,1006.1
10/4/2023 20:31,460,21.6,48,1006.1
10/4/2023 20:32,7647,21.8,66,1006.1
10/4/2023 20:33,3136,22,55,1006.1
10/4/2023 20:34,1648,22.1,51,1006.1
10/4/2023 20:35,977,22.1,50,1006.2
10/4/2023 20:36,709,22,49,1006.2
10/4/2023 20:37,625,21.9,49,1006.2
10/4/2023 20:38,567,21.9,49,1006.3
10/4/2023 20:39,515,21.9,48,1006.2
10/4/2023 20:40,493,21.8,48,1006.2
10/4/2023 20:41,490,21.8,48,1006.2
10/4/2023 20:42,458,21.8,48,1006.2
10/4/2023 20:43,455,21.8,48,1006.3
10/4/2023 20:44,457,21.8,48,1006.3
10/4/2023 20:45,466,21.7,48,1006.2
10/4/2023 20:46,437,21.7,48,1006.3
10/4/2023 20:47,443,21.7,48,1006.4
10/4/2023 20:48,452,21.7,48,1006.4
10/4/2023 20:49,444,21.7,48,1006.5
10/4/2023 20:50,439,21.7,48,1006.4
10/4/2023 20:51,452,21.7,48,1006.5
10/4/2023 20:52,441,21.7,48,1006.4
10/4/2023 20:53,433,21.7,48,1006.5
10/4/2023 20:54,448,21.7,48,1006.6
10/4/2023 20:55,442,21.7,48,1006.5
10/4/2023 20:56,451,21.7,48,1006.5
10/4/2023 20:57,458,21.7,48,1006.5
10/4/2023 20:58,452,21.7,48,1006.5
10/4/2023 20:59,460,21.7,48,1006.6
10/4/2023 21:00,455,21.7,48,1006.6
10/4/2023 21:01,443,21.7,48,1006.6
10/4/2023 21:02,448,21.7,48,1006.6
10/4/2023 21:03,422,21.7,48,1006.7
10/4/2023 21:04,458,21.7,48,1006.7
10/4/2023 21:05,436,21.7,48,1006.7
10/4/2023 21:06,460,21.7,48,1006.7
10/4/2023 21:07,436,21.7,48,1006.7
10/4/2023 21:08,433,21.7,48,1006.7
10/4/2023 21:09,438,21.7,48,1006.7
10/4/2023 21:10,449,21.6,48,1006.8
10/4/2023 21:11,448,21.6,48,1006.7
10/4/2023 21:12,443,21.6,48,1006.8
10/4/2023 21:13,437,21.6,48,1006.8
10/4/2023 21:14,439,21.6,48,1006.8
10/4/2023 21:15,461,21.6,48,1006.9
10/4/2023 21:16,460,21.6,48,1006.9
10/4/2023 21:17,442,21.6,48,1007
10/4/2023 21:18,455,21.5,48,1007
10/4/2023 21:19,450,21.5,48,1006.9
10/4/2023 21:20,437,21.5,48,1006.9
10/4/2023 21:21,443,21.5,48,1006.9
10/4/2023 21:22,444,21.5,48,1007
10/4/2023 21:23,445,21.5,48,1007
10/4/2023 21:24,446,21.5,48,1007
10/4/2023 21:25,448,21.5,48,1006.9
10/4/2023 21:26,428,21.5,49,1007.1
10/4/2023 21:27,448,21.5,48,1007
10/4/2023 21:28,440,21.5,48,1007.1
10/4/2023 21:29,455,21.4,49,1007.1
10/4/2023 21:30,464,21.5,49,1007.1
10/4/2023 21:31,447,21.4,49,1007.2
10/4/2023 21:32,449,21.5,49,1007
10/4/2023 21:33,440,21.5,49,1007.1
10/4/2023 21:34,438,21.4,49,1007.1
10/4/2023 21:35,441,21.4,49,1007
10/4/2023 21:36,461,21.4,49,1007.1
10/4/2023 21:37,453,21.4,49,1007.1
10/4/2023 21:38,444,21.4,49,1007.1
10/4/2023 21:39,459,21.4,49,1007.1
10/4/2023 21:40,461,21.4,49,1007.1
10/4/2023 21:41,460,21.4,49,1007.2
10/4/2023 21:42,446,21.4,49,1007.2
10/4/2023 21:43,458,21.4,49,1007.2
10/4/2023 21:44,447,21.4,49,1007.3
10/4/2023 21:45,444,21.4,49,1007.1
10/4/2023 21:46,455,21.3,49,1007.3
10/4/2023 21:47,452,21.3,49,1007.3
10/4/2023 21:48,459,21.4,49,1007.3
10/4/2023 21:49,453,21.3,49,1007.3
10/4/2023 21:50,446,21.3,49,1007.3
10/4/2023 21:51,446,21.3,49,1007.3
10/4/2023 21:52,438,21.4,49,1007.4
10/4/2023 21:53,462,21.3,49,1007.3
10/4/2023 21:54,447,21.3,49,1007.3
10/4/2023 21:55,463,21.3,49,1007.3
10/4/2023 21:56,445,21.3,49,1007.3
10/4/2023 21:57,442,21.3,49,1007.2
